2024-05-03 14:52:25,199 INFO    StreamThr :13886 [internal.py:wandb_internal():86] W&B internal server running at pid: 13886, started at: 2024-05-03 14:52:25.198168
2024-05-03 14:52:25,200 DEBUG   HandlerThread:13886 [handler.py:handle_request():146] handle_request: status
2024-05-03 14:52:25,202 INFO    WriterThread:13886 [datastore.py:open_for_write():87] open: /Users/loris/X/MODAL/Challenge/challenge-modal/outputs/train/2024-05-03_14-52-24/wandb/run-20240503_145225-oa6x7075/run-oa6x7075.wandb
2024-05-03 14:52:25,204 DEBUG   SenderThread:13886 [sender.py:send():379] send: header
2024-05-03 14:52:25,228 DEBUG   SenderThread:13886 [sender.py:send():379] send: run
2024-05-03 14:52:25,888 INFO    SenderThread:13886 [dir_watcher.py:__init__():211] watching files in: /Users/loris/X/MODAL/Challenge/challenge-modal/outputs/train/2024-05-03_14-52-24/wandb/run-20240503_145225-oa6x7075/files
2024-05-03 14:52:25,889 INFO    SenderThread:13886 [sender.py:_start_run_threads():1124] run started: oa6x7075 with start time 1714740745.198687
2024-05-03 14:52:25,904 DEBUG   HandlerThread:13886 [handler.py:handle_request():146] handle_request: check_version
2024-05-03 14:52:25,904 DEBUG   SenderThread:13886 [sender.py:send_request():406] send_request: check_version
2024-05-03 14:52:26,060 DEBUG   HandlerThread:13886 [handler.py:handle_request():146] handle_request: run_start
2024-05-03 14:52:26,069 DEBUG   HandlerThread:13886 [system_info.py:__init__():26] System info init
2024-05-03 14:52:26,069 DEBUG   HandlerThread:13886 [system_info.py:__init__():41] System info init done
2024-05-03 14:52:26,069 INFO    HandlerThread:13886 [system_monitor.py:start():194] Starting system monitor
2024-05-03 14:52:26,069 INFO    SystemMonitor:13886 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-03 14:52:26,069 INFO    HandlerThread:13886 [system_monitor.py:probe():214] Collecting system info
2024-05-03 14:52:26,071 DEBUG   HandlerThread:13886 [system_info.py:probe():150] Probing system
2024-05-03 14:52:26,072 INFO    SystemMonitor:13886 [interfaces.py:start():190] Started cpu monitoring
2024-05-03 14:52:26,072 INFO    SystemMonitor:13886 [interfaces.py:start():190] Started disk monitoring
2024-05-03 14:52:26,076 INFO    SystemMonitor:13886 [interfaces.py:start():190] Started gpuapple monitoring
2024-05-03 14:52:26,077 INFO    SystemMonitor:13886 [interfaces.py:start():190] Started memory monitoring
2024-05-03 14:52:26,080 INFO    SystemMonitor:13886 [interfaces.py:start():190] Started network monitoring
2024-05-03 14:52:26,082 DEBUG   HandlerThread:13886 [system_info.py:_probe_git():135] Probing git
2024-05-03 14:52:26,108 DEBUG   HandlerThread:13886 [system_info.py:_probe_git():143] Probing git done
